5.785;33.58;6.058;100.409;215.88
5.78667;33.583;6.058;100.409;215.929
5.78833;33.586;6.058;100.409;215.977
5.79;33.589;6.058;100.409;216.026
5.79167;33.592;6.058;100.409;216.076
5.79333;33.595;6.058;100.409;216.126
5.795;33.598;6.058;100.409;216.176
5.79667;33.601;6.058;100.409;216.226
5.79833;33.604;6.058;100.408;216.275
5.8;33.607;6.058;100.408;216.323
5.80167;33.61;6.058;100.408;216.373
5.80333;33.613;6.058;100.408;216.423
5.805;33.616;6.058;100.408;216.473
5.80667;33.619;6.058;100.408;216.523
5.80833;33.623;6.058;100.408;216.573
5.81;33.626;6.058;100.408;216.622
5.81167;33.629;6.058;100.408;216.671
5.81333;33.632;6.058;100.408;216.722
5.815;33.635;6.058;100.408;216.772
5.81667;33.638;6.058;100.408;216.821
5.81833;33.641;6.058;100.408;216.871
5.82;33.644;6.058;100.408;216.92
5.82167;33.647;6.058;100.408;216.97
5.82333;33.65;6.058;100.408;217.02
5.825;33.653;6.058;100.408;217.07
5.82667;33.656;6.058;100.408;217.119
5.82833;33.659;6.058;100.408;217.168
5.83;33.662;6.058;100.408;217.217
5.83167;33.665;6.058;100.408;217.267
5.83333;33.668;6.058;100.407;217.317
5.835;33.671;6.058;100.407;217.367
5.83667;33.674;6.058;100.407;217.417
5.83833;33.677;6.058;100.407;217.466
5.84;33.68;6.058;100.407;217.514
5.84167;33.683;6.058;100.407;217.563
5.84333;33.686;6.058;100.407;217.613
5.845;33.689;6.058;100.407;217.664
5.84667;33.692;6.058;100.407;217.714
5.84833;33.695;6.058;100.407;217.763
5.85;33.698;6.058;100.407;217.812
5.85167;33.701;6.058;100.407;217.861
5.85333;33.704;6.058;100.407;217.911
5.855;33.707;6.058;100.407;217.961
5.85667;33.71;6.058;100.407;218.011
5.85833;33.713;6.058;100.407;218.061
5.86;33.716;6.058;100.407;218.111
5.86167;33.719;6.058;100.407;218.159
5.86333;33.722;6.058;100.407;218.209
5.865;33.725;6.058;100.407;218.259
5.86667;33.728;6.058;100.407;218.309
5.86833;33.731;6.058;100.406;218.359
5.87;33.734;6.058;100.406;218.409
5.87167;33.737;6.058;100.406;218.458
5.87333;33.74;6.058;100.406;218.507
5.875;33.743;6.058;100.406;218.557
5.87667;33.746;6.058;100.406;218.606
5.87833;33.749;6.058;100.406;218.656
5.88;33.752;6.058;100.406;218.706
5.88167;33.755;6.058;100.406;218.755
5.88333;33.758;6.058;100.406;218.805
5.885;33.761;6.058;100.406;218.854
5.88667;33.764;6.058;100.406;218.904
5.88833;33.767;6.058;100.406;218.954
5.89;33.77;6.058;100.406;219.003
5.89167;33.773;6.058;100.406;219.053
5.89333;33.776;6.058;100.406;219.102
5.895;33.779;6.058;100.406;219.151
5.89667;33.782;6.058;100.406;219.201
5.89833;33.785;6.058;100.406;219.251
5.9;33.788;6.058;100.406;219.3
5.90167;33.791;6.058;100.406;219.349
5.90333;33.794;6.058;100.406;219.398
5.905;33.797;6.058;100.405;219.447
5.90667;33.8;6.058;100.405;219.497
5.90833;33.803;6.058;100.405;219.547
5.91;33.806;6.058;100.405;219.597
5.91167;33.809;6.058;100.405;219.646
5.91333;33.812;6.058;100.405;219.694
5.915;33.815;6.058;100.405;219.743
5.91667;33.818;6.058;100.405;219.792
5.91833;33.821;6.058;100.405;219.842
5.92;33.824;6.058;100.405;219.892
5.92167;33.827;6.058;100.405;219.941
5.92333;33.83;6.058;100.405;219.989
5.925;33.833;6.058;100.405;220.037
5.92667;33.836;6.058;100.405;220.086
5.92833;33.839;6.058;100.405;220.136
5.93;33.842;6.058;100.405;220.186
5.93167;33.845;6.058;100.405;220.235
5.93333;33.848;6.058;100.405;220.283
5.935;33.851;6.058;100.405;220.331
5.93667;33.854;6.058;100.405;220.38
5.93833;33.857;6.058;100.405;220.429
5.94;33.86;6.058;100.404;220.478
5.94167;33.863;6.058;100.404;220.527
5.94333;33.866;6.058;100.404;220.575
5.945;33.869;6.058;100.404;220.623
5.94667;33.873;6.058;100.404;220.671
5.94833;33.876;6.058;100.404;220.72
5.95;33.879;6.058;100.404;220.768
5.95167;33.882;6.058;100.404;220.817
5.95333;33.885;6.058;100.404;220.865
5.955;33.888;6.058;100.404;220.913
5.95667;33.891;6.058;100.404;220.961
5.95833;33.894;6.058;100.404;221.009
5.96;33.897;6.058;100.404;221.058
5.96167;33.9;6.058;100.404;221.106
5.96333;33.903;6.058;100.404;221.154
5.965;33.906;6.058;100.404;221.201
5.96667;33.909;6.058;100.404;221.249
5.96833;33.912;6.058;100.404;221.297
5.97;33.915;6.058;100.404;221.345
5.97167;33.918;6.058;100.404;221.393
5.97333;33.921;6.058;100.404;221.44
5.975;33.924;6.058;100.403;221.486
5.97667;33.927;6.058;100.403;221.533
5.97833;33.93;6.058;100.403;221.58
5.98;33.933;6.058;100.403;221.627
5.98167;33.936;6.058;100.403;221.675
5.98333;33.939;6.058;100.403;221.721
5.985;33.942;6.058;100.403;221.767
5.98667;33.945;6.058;100.403;221.812
5.98833;33.948;6.058;100.403;221.858
5.99;33.951;6.058;100.403;221.904
5.99167;33.954;6.058;100.403;221.951
5.99333;33.957;6.058;100.403;221.996
5.995;33.96;6.058;100.403;222.041
5.99667;33.963;6.058;100.403;222.085
5.99833;33.966;6.058;100.403;222.129
6;33.969;6.058;100.403;222.174
6.00167;33.972;6.058;100.403;222.219
6.00333;33.975;6.058;100.403;222.264
6.005;33.978;6.058;100.403;222.308
6.00667;33.981;6.058;100.403;222.351
6.00833;33.984;6.058;100.403;222.394
6.01;33.987;6.058;100.402;222.437
6.01167;33.99;6.058;100.402;222.481
6.01333;33.993;6.058;100.402;222.525
6.015;33.996;6.058;100.402;222.568
6.01667;33.999;6.058;100.402;222.61
6.01833;34.002;6.058;100.402;222.652
6.02;34.005;6.058;100.402;222.694
6.02167;34.008;6.058;100.402;222.736
6.02333;34.011;6.058;100.402;222.779
6.025;34.014;6.058;100.402;222.821
